Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-99.29,49.28,BALDUR,5010140,2000-01-01,2000,1,1,,-12.5,,-16.0,,-14.3,,32.3,,0.0,,0.0,,4.0,,4.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-02,2000,1,2,,-17.0,,-20.0,,-18.5,,36.5,,0.0,,0.0,,3.0,,3.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-03,2000,1,3,,-16.5,,-21.0,,-18.8,,36.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-04,2000,1,4,,-9.0,,-29.0,,-19.0,,37.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-05,2000,1,5,,-8.5,,-26.5,,-17.5,,35.5,,0.0,,0.0,,2.0,,2.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-06,2000,1,6,,-9.5,,-18.0,,-13.8,,31.8,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-07,2000,1,7,,1.5,,-25.0,,-11.8,,29.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-08,2000,1,8,,-1.0,,-9.5,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-09,2000,1,9,,1.0,,-10.5,,-4.8,,22.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-10,2000,1,10,,-6.5,,-11.0,,-8.8,,26.8,,0.0,,0.0,,1.0,,1.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-11,2000,1,11,,-18.5,,-27.5,,-23.0,,41.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-12,2000,1,12,,-19.5,,-32.0,,-25.8,,43.8,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-13,2000,1,13,,-13.0,,-27.0,,-20.0,,38.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-14,2000,1,14,,-10.0,,-22.5,,-16.3,,34.3,,0.0,,0.0,,4.0,,4.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-15,2000,1,15,,-17.5,,-20.0,,-18.8,,36.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-16,2000,1,16,,-11.5,,-32.5,,-22.0,,40.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-17,2000,1,17,,0.5,,-29.0,,-14.3,,32.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-18,2000,1,18,,-8.0,,-16.5,,-12.3,,30.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-19,2000,1,19,,-16.5,,-20.5,,-18.5,,36.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-20,2000,1,20,,-18.0,,-25.0,,-21.5,,39.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-21,2000,1,21,,-9.5,,-28.5,,-19.0,,37.0,,0.0,,0.0,,3.0,,3.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-22,2000,1,22,,-9.0,,-19.5,,-14.3,,32.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-23,2000,1,23,,-8.0,,-20.0,,-14.0,,32.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-24,2000,1,24,,-5.0,,-20.0,,-12.5,,30.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-25,2000,1,25,,-3.5,,-19.5,,-11.5,,29.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-26,2000,1,26,,-4.5,,-19.5,,-12.0,,30.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-27,2000,1,27,,-2.0,,-18.5,,-10.3,,28.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-28,2000,1,28,,-1.5,,-10.5,,-6.0,,24.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-29,2000,1,29,,-1.5,,-6.5,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-30,2000,1,30,,0.5,,-14.0,,-6.8,,24.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-01-31,2000,1,31,,-4.5,,-12.0,,-8.3,,26.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-99.29,49.28,BALDUR,5010140,2000-02-01,2000,2,1,,3.5,,-10.0,,-3.3,,21.3,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-02,2000,2,2,,3.5,,-9.0,,-2.8,,20.8,,0.0,,0.0,,0.0,T,0.0,T,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-03,2000,2,3,,-4.0,,-7.0,,-5.5,,23.5,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-04,2000,2,4,,-1.0,,-18.0,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-05,2000,2,5,,-5.0,,-18.5,,-11.8,,29.8,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-06,2000,2,6,,-2.5,,-15.0,,-8.8,,26.8,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-07,2000,2,7,,-2.0,,-21.0,,-11.5,,29.5,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-08,2000,2,8,,4.5,,-20.0,,-7.8,,25.8,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-09,2000,2,9,,-9.5,,-14.0,,-11.8,,29.8,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-10,2000,2,10,,-12.5,,-21.5,,-17.0,,35.0,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-11,2000,2,11,,-11.5,,-24.0,,-17.8,,35.8,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-12,2000,2,12,,-12.5,,-24.0,,-18.3,,36.3,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-13,2000,2,13,,-11.0,,-29.0,,-20.0,,38.0,,0.0,,0.0,,1.0,,1.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-14,2000,2,14,,-11.5,,-28.5,,-20.0,,38.0,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-15,2000,2,15,,-9.5,,-19.5,,-14.5,,32.5,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-16,2000,2,16,,-8.0,,-23.0,,-15.5,,33.5,,0.0,,0.0,,0.0,T,0.0,T,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-17,2000,2,17,,-6.0,,-23.0,,-14.5,,32.5,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-18,2000,2,18,,-1.0,,-18.0,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-19,2000,2,19,,-4.0,,-18.0,,-11.0,,29.0,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-20,2000,2,20,,8.0,,-15.0,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-21,2000,2,21,,12.0,,-10.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-22,2000,2,22,,10.0,,-10.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-23,2000,2,23,,8.5,,-6.0,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-24,2000,2,24,,4.5,,-4.5,,0.0,,18.0,,0.0,,0.0,T,0.0,,0.0,T,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-25,2000,2,25,,4.0,,-1.5,,1.3,,16.7,,0.0,,23.8,,13.0,,36.8,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-26,2000,2,26,,5.0,,-0.5,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-27,2000,2,27,,4.5,,-6.0,,-0.8,,18.8,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-28,2000,2,28,,6.5,,-5.5,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-99.29,49.28,BALDUR,5010140,2000-02-29,2000,2,29,,2.5,,0.0,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-01,2000,3,1,,1.0,,-4.0,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-02,2000,3,2,,7.0,,-5.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-03,2000,3,3,,10.0,,-3.0,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-04,2000,3,4,,13.0,,-3.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-05,2000,3,5,,14.5,,-2.0,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-06,2000,3,6,,12.0,,0.0,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-07,2000,3,7,,11.5,,-1.0,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-08,2000,3,8,,-3.5,,-9.0,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-09,2000,3,9,,-6.0,,-17.0,,-11.5,,29.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-10,2000,3,10,,3.0,,-17.0,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-11,2000,3,11,,-1.0,,-13.0,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-12,2000,3,12,,-0.5,,-11.0,,-5.8,,23.8,,0.0,,0.0,,1.0,,1.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-13,2000,3,13,,-1.5,,-11.0,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-99.29,49.28,BALDUR,5010140,2000-03-14,2000,3,14,,-4.0,,-9.0,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-15,2000,3,15,,-5.0,,-18.0,,-11.5,,29.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-16,2000,3,16,,-3.0,,-15.0,,-9.0,,27.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-17,2000,3,17,,1.5,,-10.0,,-4.3,,22.3,,0.0,,0.0,,1.0,,1.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-18,2000,3,18,,5.0,,-7.0,,-1.0,,19.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-99.29,49.28,BALDUR,5010140,2000-03-19,2000,3,19,,12.0,,-3.5,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-20,2000,3,20,,3.5,,-1.0,,1.3,,16.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-21,2000,3,21,,11.0,,-2.5,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-22,2000,3,22,,15.0,,-0.5,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-23,2000,3,23,,16.5,,-1.0,,7.8,,10.2,,0.0,,16.8,,0.0,,16.8,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-24,2000,3,24,,8.0,,1.0,,4.5,,13.5,,0.0,,3.4,,0.0,,3.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-25,2000,3,25,,10.0,,-1.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-26,2000,3,26,,10.5,,2.0,,6.3,,11.7,,0.0,,0.0,T,0.0,T,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-27,2000,3,27,,0.0,,-4.0,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-28,2000,3,28,,10.0,,-9.0,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-29,2000,3,29,,12.5,,-6.0,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-30,2000,3,30,,16.5,,-3.0,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-03-31,2000,3,31,,12.0,,0.0,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-01,2000,4,1,,9.0,,-2.0,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-02,2000,4,2,,9.0,,1.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-03,2000,4,3,,7.0,,-4.5,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-04,2000,4,4,,12.5,,-7.5,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-05,2000,4,5,,10.0,,-7.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-06,2000,4,6,,1.5,,-8.0,,-3.3,,21.3,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-07,2000,4,7,,4.5,,-9.0,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-08,2000,4,8,,8.0,,-6.5,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-09,2000,4,9,,2.0,,-6.0,,-2.0,,20.0,,0.0,,0.0,,1.0,,1.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-10,2000,4,10,,-2.0,,-6.5,,-4.3,,22.3,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-11,2000,4,11,,3.5,,-7.0,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-12,2000,4,12,,7.0,,-6.0,,0.5,,17.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-13,2000,4,13,,3.0,,-4.0,,-0.5,,18.5,,0.0,,0.0,,0.0,T,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-14,2000,4,14,,-2.5,,-9.0,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-15,2000,4,15,,2.0,,-12.0,,-5.0,,23.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-16,2000,4,16,,10.0,,-11.5,,-0.8,,18.8,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-17,2000,4,17,,14.5,,-7.5,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-18,2000,4,18,,12.5,,-2.5,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-19,2000,4,19,,12.5,,-5.5,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-20,2000,4,20,,18.0,,-5.5,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-21,2000,4,21,,25.0,,-5.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-22,2000,4,22,,18.0,,1.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-23,2000,4,23,,20.0,,0.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-24,2000,4,24,,24.0,,0.0,,12.0,,6.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-25,2000,4,25,,21.0,,6.5,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-26,2000,4,26,,21.0,,2.0,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-27,2000,4,27,,16.5,,2.0,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-28,2000,4,28,,16.0,,-2.5,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-29,2000,4,29,,20.0,,-2.5,,8.8,,9.2,,0.0,,4.2,,0.0,,4.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-04-30,2000,4,30,,21.5,,2.0,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-01,2000,5,1,,20.5,,1.0,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-02,2000,5,2,,29.5,,1.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-03,2000,5,3,,22.0,,6.0,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-04,2000,5,4,,26.0,,4.5,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-05,2000,5,5,,23.0,,5.5,,14.3,,3.7,,0.0,,2.6,,0.0,,2.6,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-06,2000,5,6,,19.5,,6.5,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-07,2000,5,7,,18.5,,6.0,,12.3,,5.7,,0.0,,6.4,,0.0,,6.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-08,2000,5,8,,17.0,,7.0,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-09,2000,5,9,,18.0,,0.0,,9.0,,9.0,,0.0,,4.0,,0.0,,4.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-10,2000,5,10,,13.0,,0.0,,6.5,,11.5,,0.0,,4.0,,0.0,,4.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-11,2000,5,11,,7.5,,4.0,,5.8,,12.2,,0.0,,23.6,,0.0,,23.6,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-12,2000,5,12,,9.0,,1.0,,5.0,,13.0,,0.0,,2.4,,0.0,,2.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-13,2000,5,13,,9.5,,-1.0,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-14,2000,5,14,,16.5,,-1.0,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-15,2000,5,15,,17.0,,-0.5,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-16,2000,5,16,,18.0,,0.0,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-17,2000,5,17,,10.5,,1.5,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-18,2000,5,18,,16.0,,-3.5,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-19,2000,5,19,,20.0,,-2.5,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-20,2000,5,20,,19.0,,4.5,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-21,2000,5,21,,21.0,,6.0,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-22,2000,5,22,,24.5,,8.0,,16.3,,1.7,,0.0,,5.8,,0.0,,5.8,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-23,2000,5,23,,22.0,,7.5,,14.8,,3.2,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-24,2000,5,24,,20.0,,6.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-25,2000,5,25,,20.0,,2.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-26,2000,5,26,,22.5,,4.0,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-27,2000,5,27,,20.0,,7.5,,13.8,,4.2,,0.0,,6.8,,0.0,,6.8,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-28,2000,5,28,,24.5,,8.0,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-29,2000,5,29,,18.0,,8.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-30,2000,5,30,,21.5,,4.0,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-05-31,2000,5,31,,16.0,,0.0,,8.0,,10.0,,0.0,,2.0,,0.0,,2.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-01,2000,6,1,,12.0,,2.5,,7.3,,10.7,,0.0,,4.2,,0.0,,4.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-02,2000,6,2,,18.0,,2.0,,10.0,,8.0,,0.0,,1.6,,0.0,,1.6,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-03,2000,6,3,,20.0,,2.5,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-04,2000,6,4,,21.0,,5.5,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-05,2000,6,5,,23.0,,7.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-06,2000,6,6,,25.0,,8.5,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-07,2000,6,7,,29.5,,9.5,,19.5,,0.0,,1.5,,6.0,,0.0,,6.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-08,2000,6,8,,18.5,,10.0,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-09,2000,6,9,,17.5,,9.5,,13.5,,4.5,,0.0,,33.4,,0.0,,33.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-10,2000,6,10,,15.5,,7.5,,11.5,,6.5,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2000-06-11,2000,6,11,,18.0,,4.5,,11.3,,6.7,,0.0,,6.8,,0.0,,6.8,,0.0,,,,,
